sample_id,graph_file,result_index,matched_topic,status,node_count,edge_count,node_validity_rate,edge_validity_rate,valid_graph_rate,isolated_node_ratio,duplicate_node_ratio,duplicate_edge_ratio,process_object_connectivity_rate,state_object_attachment_rate,valid_type_transition_rate,explanation_path_rate,object_grounding_rate,process_grounding_rate,state_grounding_rate,overall_grounding_rate,answer_concept_coverage,graph_evidence_usage_rate,path_support_rate
q0461,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0461.json,461,infective endocarditis,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,1.0000,0.3333,0.6667,0.2143,0.4444,1.0000
q0462,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0462.json,462,mitral regurgitation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.6667,0.3125,0.6667,1.0000
q0463,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0463.json,463,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0464,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0464.json,464,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0465,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0465.json,465,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0466,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0466.json,466,coronary artery disease,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.0000,0.3333,0.5833,0.2222,1.0000
q0467,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0467.json,467,infective endocarditis,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,1.0000,0.3333,0.6667,0.2143,0.4444,1.0000
q0468,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0468.json,468,mitral regurgitation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.6667,0.3125,0.6667,1.0000
q0469,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0469.json,469,angina,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,1.0000,0.7778,0.3636,0.6667,1.0000
q0470,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0470.json,470,coronary artery disease,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.0000,0.3333,0.5833,0.2222,1.0000
q0471,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0471.json,471,angina,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,1.0000,0.7778,0.3636,0.6667,1.0000
q0472,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0472.json,472,arrhythmia,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.3333,0.1111,0.5000,0.0000,1.0000
q0473,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0473.json,473,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.3333,0.3333,0.3333,0.3333,0.6000,0.2222,1.0000
q0474,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0474.json,474,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.6667,0.3333,0.3333,0.4444,0.6000,0.2222,1.0000
q0475,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0475.json,475,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.6667,0.3333,0.3333,0.4444,0.6000,0.2222,1.0000
q0476,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0476.json,476,cardiac arrest,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.0000,0.1111,0.0833,0.1111,1.0000
q0477,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0477.json,477,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.3333,0.3333,0.3333,0.3333,0.6000,0.2222,1.0000
q0478,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0478.json,478,pulmonary embolism,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.4444,0.0667,0.4444,1.0000
q0479,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0479.json,479,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0480,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0480.json,480,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0481,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0481.json,481,mitral regurgitation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.6667,0.3125,0.6667,1.0000
q0482,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0482.json,482,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0483,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0483.json,483,atrial fibrillation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.3333,0.6667,0.4444,0.6154,0.3333,1.0000
q0484,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0484.json,484,pulmonary embolism,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.4444,0.0667,0.4444,1.0000
q0485,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0485.json,485,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.3333,0.3333,0.3333,0.3333,0.6000,0.2222,1.0000
q0486,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0486.json,486,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.6667,0.3333,0.3333,0.4444,0.6000,0.2222,1.0000
q0487,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0487.json,487,patent ductus arteriosus,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.3333,0.4286,0.3333,1.0000
q0488,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0488.json,488,aortic stenosis,matched,9,7,1.0000,1.0000,1.0000,0.1111,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.6667,0.3333,0.4444,0.5833,0.4444,1.0000
q0489,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0489.json,489,atrial fibrillation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.3333,0.6667,0.4444,0.6154,0.3333,1.0000
q0490,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0490.json,490,pulmonary embolism,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.4444,0.0667,0.4444,1.0000
q0491,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0491.json,491,mitral regurgitation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.6667,0.3125,0.6667,1.0000
q0492,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0492.json,492,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0493,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0493.json,493,pulmonary embolism,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.4444,0.0667,0.4444,1.0000
q0494,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0494.json,494,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.3333,0.3333,0.3333,0.3333,0.6000,0.2222,1.0000
q0495,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0495.json,495,atrial fibrillation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.3333,0.6667,0.4444,0.6154,0.3333,1.0000
q0496,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0496.json,496,atrial fibrillation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.3333,0.6667,0.4444,0.6154,0.3333,1.0000
q0497,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0497.json,497,pulmonary embolism,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.4444,0.0667,0.4444,1.0000
q0498,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0498.json,498,mitral regurgitation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.6667,0.3125,0.6667,1.0000
q0499,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0499.json,499,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.3333,0.3333,0.3333,0.3333,0.6000,0.2222,1.0000
q0500,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0500.json,500,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0501,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0501.json,501,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0502,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0502.json,502,angina,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,1.0000,0.7778,0.3636,0.6667,1.0000
q0503,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0503.json,503,atrial fibrillation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.3333,0.6667,0.4444,0.6154,0.3333,1.0000
q0504,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0504.json,504,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0505,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0505.json,505,tetralogy of Fallot,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.6667,0.6667,0.4444,0.3125,0.2222,1.0000
q0506,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0506.json,506,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.3333,0.3333,0.3333,0.3333,0.6000,0.2222,1.0000
q0507,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0507.json,507,pulmonary embolism,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.4444,0.0667,0.4444,1.0000
q0508,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0508.json,508,mitral regurgitation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.6667,0.3125,0.6667,1.0000
q0509,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0509.json,509,coarctation of the aorta,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.3333,0.6667,0.4444,0.5714,0.3333,1.0000
q0510,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0510.json,510,angina,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,1.0000,0.7778,0.3636,0.6667,1.0000
q0511,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0511.json,511,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0512,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0512.json,512,angina,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,1.0000,0.7778,0.3636,0.6667,1.0000
q0513,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0513.json,513,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0514,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0514.json,514,cardiac arrest,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.0000,0.1111,0.0833,0.1111,1.0000
q0515,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0515.json,515,tetralogy of Fallot,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.6667,0.6667,0.4444,0.3125,0.2222,1.0000
q0516,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0516.json,516,angina,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,1.0000,0.7778,0.3636,0.6667,1.0000
q0517,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0517.json,517,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.6667,0.3333,0.3333,0.4444,0.6000,0.2222,1.0000
q0518,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0518.json,518,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0519,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0519.json,519,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0520,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0520.json,520,pulmonary embolism,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.4444,0.0667,0.4444,1.0000
q0521,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0521.json,521,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0522,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0522.json,522,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0523,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0523.json,523,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0524,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0524.json,524,mitral regurgitation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.6667,0.3125,0.6667,1.0000
q0525,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0525.json,525,atrial fibrillation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.3333,0.6667,0.4444,0.6154,0.3333,1.0000
q0526,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0526.json,526,pulmonary embolism,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.4444,0.0667,0.4444,1.0000
q0527,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0527.json,527,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.3333,0.3333,0.3333,0.3333,0.6000,0.2222,1.0000
q0528,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0528.json,528,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0529,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0529.json,529,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.3333,0.3333,0.3333,0.3333,0.6000,0.2222,1.0000
q0530,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0530.json,530,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0531,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0531.json,531,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0532,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0532.json,532,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0533,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0533.json,533,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0534,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0534.json,534,pulmonary embolism,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.4444,0.0667,0.4444,1.0000
q0536,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0536.json,536,aortic stenosis,matched,9,7,1.0000,1.0000,1.0000,0.1111,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.6667,0.3333,0.4444,0.5833,0.4444,1.0000
q0537,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0537.json,537,mitral regurgitation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.6667,0.3125,0.6667,1.0000
q0538,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0538.json,538,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0539,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0539.json,539,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0540,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0540.json,540,aortic stenosis,matched,9,7,1.0000,1.0000,1.0000,0.1111,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.6667,0.3333,0.4444,0.5833,0.4444,1.0000
q0541,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0541.json,541,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0542,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0542.json,542,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0543,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0543.json,543,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0544,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0544.json,544,pulmonary embolism,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.4444,0.0667,0.4444,1.0000
q0545,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0545.json,545,mitral regurgitation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.6667,0.3125,0.6667,1.0000
